time,F_Tbar,z_Tbar
113.530000,-7.592267,-230.395649
113.540000,-7.617854,-230.455200
113.550000,-7.735558,-230.486110
113.560000,-7.658795,-230.496647
113.570000,-7.473100,-230.510978
113.580000,-7.479680,-230.508710
113.590000,-7.584956,-230.492894
113.600000,-7.527200,-230.506462
113.610000,-7.564486,-230.602945
113.620000,-7.586418,-230.706953
113.630000,-7.608350,-230.749925
113.640000,-7.685844,-230.743905
113.650000,-7.631013,-230.739368
113.660000,-7.617854,-230.752194
113.670000,-7.506730,-230.759720
113.680000,-7.577645,-230.788361
113.690000,-7.722399,-230.879586
113.700000,-7.764802,-230.960994
113.710000,-7.641249,-230.993388
113.720000,-7.539629,-231.000172
113.730000,-7.554250,-230.999430
113.740000,-7.685844,-230.993388
113.750000,-7.810859,-230.988873
113.760000,-7.841565,-230.974562
113.770000,-7.811590,-231.035619
113.780000,-7.759684,-231.157732
113.790000,-7.692424,-231.217262
113.800000,-7.653677,-231.216520
113.810000,-7.790389,-231.205962
113.820000,-7.803548,-231.196168
113.830000,-7.804280,-231.192394
113.840000,-7.682920,-231.204457
113.850000,-7.536704,-231.251946
113.860000,-7.505268,-231.355212
113.870000,-7.596653,-231.429836
113.880000,-7.612737,-231.439631
113.890000,-7.658063,-231.431342
113.900000,-7.741407,-231.439631
113.910000,-7.743600,-231.449447
113.920000,-7.748717,-231.444910
113.930000,-7.802817,-231.478088
113.940000,-7.898589,-231.581354
113.950000,-7.860573,-231.654473
113.960000,-7.781616,-231.677073
113.970000,-7.807204,-231.689899
113.980000,-7.801355,-231.692909
113.990000,-7.916866,-231.683857
114.000000,-7.937336,-231.678578
114.010000,-7.782347,-231.710251
114.020000,-7.689500,-231.812754
114.030000,-7.633938,-231.922804
114.040000,-7.595191,-231.949940
114.050000,-7.635400,-231.924331
114.060000,-7.717281,-231.904720
114.070000,-7.791851,-231.913010
114.080000,-7.894202,-231.934125
114.090000,-7.910286,-231.973324
114.100000,-7.818170,-232.064527
114.110000,-7.794775,-232.140657
114.120000,-7.911017,-232.173072
114.130000,-7.897858,-232.173072
114.140000,-7.796238,-232.174577
114.150000,-7.844489,-232.171567
114.160000,-7.788927,-232.165525
114.170000,-7.707046,-232.182867
114.180000,-7.640518,-232.270317
114.190000,-7.554981,-232.375089
114.200000,-7.717281,-232.430866
114.210000,-7.872270,-232.443671
114.220000,-7.929294,-232.436887
114.230000,-7.849607,-232.423319
114.240000,-7.728978,-232.420309
114.250000,-7.756028,-232.465529
114.260000,-7.909555,-232.574074
114.270000,-7.924177,-232.665298
114.280000,-7.848145,-232.706002
114.290000,-7.882505,-232.721818
114.300000,-7.861304,-232.720313
114.310000,-7.827674,-232.724086
114.320000,-7.869346,-232.733881
114.330000,-7.918328,-232.757243
114.340000,-7.954151,-232.828857
114.350000,-7.859111,-232.923092
114.360000,-7.848145,-232.969817
114.370000,-7.991436,-232.981880
114.380000,-8.027259,-233.002996
114.390000,-8.041881,-233.014295
114.400000,-7.981201,-233.007511
114.410000,-7.882505,-233.004501
114.420000,-7.833523,-233.054237
114.430000,-7.933681,-233.159771
114.440000,-7.930757,-233.242685
114.450000,-7.957075,-233.261532
114.460000,-8.030914,-233.248727
114.470000,-8.014099,-233.244953
114.480000,-8.104753,-233.256253
114.490000,-8.081359,-233.278874
114.500000,-7.932219,-233.330136
114.510000,-7.840103,-233.415297
114.520000,-7.924177,-233.471096
114.530000,-8.109871,-233.483137
114.540000,-8.144963,-233.501242
114.550000,-8.178593,-233.520831
114.560000,-8.220995,-233.527615
114.570000,-8.050653,-233.520831
114.580000,-8.051385,-233.535163
114.590000,-8.161777,-233.621850
114.600000,-8.188097,-233.702496
114.610000,-8.184442,-233.736416
114.620000,-8.235617,-233.743200
114.630000,-8.148619,-233.749984
114.640000,-8.027990,-233.747716
114.650000,-7.878119,-233.744705
114.660000,-7.984125,-233.774852
114.670000,-8.106947,-233.875871
114.680000,-8.177861,-233.966332
114.690000,-8.220264,-233.994973
114.700000,-8.329195,-233.994973
114.710000,-8.370867,-233.998726
114.720000,-8.389144,-234.002499
114.730000,-8.379640,-234.020604
114.740000,-8.293372,-234.036420
114.750000,-8.248045,-234.089950
114.760000,-8.114988,-234.177380
114.770000,-8.099636,-234.230147
114.780000,-8.174937,-234.242952
114.790000,-8.318229,-234.235426
114.800000,-8.239272,-234.217342
114.810000,-8.087208,-234.202247
114.820000,-8.133265,-234.203774
114.830000,-8.220995,-234.258788
114.840000,-8.224650,-234.357539
114.850000,-8.267054,-234.435937
114.860000,-8.354783,-234.462310
114.870000,-8.373060,-234.460805
114.880000,-8.343817,-234.453258
114.890000,-8.310187,-234.440453
114.900000,-8.301414,-234.441958
114.910000,-8.332119,-234.509798
114.920000,-8.478335,-234.613065
114.930000,-8.514890,-234.665090
114.940000,-8.371597,-234.668100
114.950000,-8.310187,-234.663563
114.960000,-8.327002,-234.674121
114.970000,-8.221726,-234.680163
114.980000,-8.158854,-234.681668
114.990000,-8.284599,-234.706536
115.000000,-8.350396,-234.785676
115.010000,-8.421311,-234.882922
115.020000,-8.442513,-234.927400
115.030000,-8.388412,-234.931173
115.040000,-8.359900,-234.926636
115.050000,-8.255356,-234.912326
115.060000,-8.180055,-234.900263
115.070000,-8.198332,-234.940205
115.080000,-8.287523,-235.052523
115.090000,-8.457134,-235.140716
115.100000,-8.703508,-235.161831
115.110000,-8.661837,-235.155789
115.120000,-8.498075,-235.151274
115.130000,-8.427160,-235.158058
115.140000,-8.490764,-235.173131
115.150000,-8.506117,-235.200267
115.160000,-8.593115,-235.277160
115.170000,-8.658181,-235.339722
115.180000,-8.557292,-235.385705
115.190000,-8.377446,-235.419625
115.200000,-8.334312,-235.445998
115.210000,-8.404496,-235.445998
115.220000,-8.521469,-235.433194
115.230000,-8.575569,-235.489713
115.240000,-8.579955,-235.589969
115.250000,-8.549981,-235.666862
115.260000,-8.372329,-235.703051
115.270000,-8.285330,-235.700782
115.280000,-8.313111,-235.681172
115.290000,-8.594577,-235.685709
115.300000,-8.725440,-235.718124
115.310000,-8.533897,-235.798769
115.320000,-8.423505,-235.906572
115.330000,-8.495151,-235.973650
115.340000,-8.461520,-235.983444
115.350000,-8.387682,-235.975918
115.360000,-8.468831,-235.978165
115.370000,-8.661105,-235.989486
115.380000,-8.706432,-236.006807
115.390000,-8.753953,-236.065616
115.400000,-8.817556,-236.151540
115.410000,-8.764188,-236.202802
115.420000,-8.466639,-236.220144
115.430000,-8.402303,-236.237465
115.440000,-8.571182,-236.254065
115.450000,-8.512696,-236.248786
115.460000,-8.441781,-236.237465
115.470000,-8.560947,-236.269138
115.480000,-8.645753,-236.372404
115.490000,-8.587266,-236.453813
115.500000,-8.512696,-236.477175
115.510000,-8.572645,-236.496022
115.520000,-8.713743,-236.493754
115.530000,-8.775154,-236.479444
115.540000,-8.672803,-236.480186
115.550000,-8.710819,-236.494517
115.560000,-8.751760,-236.549531
115.570000,-8.649408,-236.658076
115.580000,-8.644291,-236.722164
115.590000,-8.701315,-236.730454
115.600000,-8.707164,-236.739485
115.610000,-8.708626,-236.749301
115.620000,-8.892858,-236.745527
115.630000,-8.886278,-236.735733
115.640000,-8.743717,-236.768148
115.650000,-8.677920,-236.860856
115.660000,-8.643559,-236.935481
115.670000,-8.607737,-236.976927
115.680000,-8.601157,-236.982206
115.690000,-8.661837,-236.970906
115.700000,-8.926488,-236.965627
115.710000,-8.929412,-236.964122
115.720000,-8.699853,-236.974680
115.730000,-8.552906,-237.049304
115.740000,-8.674265,-237.163128
115.750000,-8.810246,-237.212864
115.760000,-8.723248,-237.203069
115.770000,-8.698391,-237.203833
115.780000,-8.680114,-237.221916
115.790000,-8.596040,-237.218906
115.800000,-8.570452,-237.198554
115.810000,-8.544864,-237.208348
115.820000,-8.751028,-237.295036
115.830000,-9.003251,-237.378713
115.840000,-8.965966,-237.423933
115.850000,-8.756877,-237.449564
115.860000,-8.723978,-237.446553
115.870000,-8.906749,-237.434491
115.880000,-9.021528,-237.428448
115.890000,-9.020797,-237.443522
115.900000,-8.965966,-237.536251
115.910000,-8.968890,-237.641765
115.920000,-8.949883,-237.692285
115.930000,-8.946227,-237.684737
115.940000,-8.933799,-237.666654
115.950000,-8.799279,-237.673438
115.960000,-8.742987,-237.683232
115.970000,-8.758339,-237.698306
115.980000,-8.743717,-237.776704
115.990000,-8.927218,-237.864897
116.000000,-8.919908,-237.915395
116.010000,-8.822674,-237.944037
116.020000,-8.873118,-237.961379
116.030000,-8.935991,-237.965152
116.040000,-8.944764,-237.952326
116.050000,-8.819750,-237.939521
116.060000,-8.812439,-237.990783
116.070000,-8.907479,-238.113638
116.080000,-8.989361,-238.197315
116.090000,-9.022990,-238.225194
116.100000,-8.930874,-238.223688
116.110000,-8.842413,-238.211626
116.120000,-8.816094,-238.205605
116.130000,-8.889934,-238.205605
116.140000,-9.079284,-238.275714
116.150000,-9.177979,-238.391785
116.160000,-9.113644,-238.452099
116.170000,-9.080014,-238.447562
116.180000,-9.126803,-238.428715
116.190000,-9.205760,-238.407621
116.200000,-9.316884,-238.424200
116.210000,-9.317616,-238.455110
116.220000,-9.234272,-238.481483
116.230000,-9.224037,-238.564397
116.240000,-9.328582,-238.642795
116.250000,-9.225499,-238.681994
116.260000,-9.028839,-238.691046
116.270000,-9.010562,-238.693294
116.280000,-9.189676,-238.684262
116.290000,-9.208684,-238.672941
116.300000,-9.287642,-238.718925
116.310000,-9.347589,-238.838027
116.320000,-9.232810,-238.942057
116.330000,-9.138501,-238.984266
116.340000,-9.131190,-238.978224
116.350000,-9.083670,-238.965419
116.360000,-9.162626,-238.954119
116.370000,-9.234272,-238.955625
116.380000,-9.186752,-238.998576
116.390000,-9.049309,-239.098090
116.400000,-9.081476,-239.178735
116.410000,-9.175055,-239.207377
116.420000,-9.198449,-239.220945
116.430000,-9.338085,-239.235276
116.440000,-9.457252,-239.234513
116.450000,-9.546443,-239.225482
116.460000,-9.687542,-239.224719
116.470000,-9.580804,-239.294828
116.480000,-9.419235,-239.387536
116.490000,-9.381219,-239.442572
116.500000,-9.479916,-239.453871
116.510000,-9.432395,-239.443314
116.520000,-9.466024,-239.445582
116.530000,-9.465294,-239.450098
116.540000,-9.443361,-239.469708
116.550000,-9.305918,-239.556395
116.560000,-9.071973,-239.658898
116.570000,-9.118762,-239.695829
116.580000,-9.419235,-239.693582
116.590000,-9.586653,-239.682261
116.600000,-9.534015,-239.676982
116.610000,-9.513545,-239.692077
116.620000,-9.566914,-239.707892
116.630000,-9.476260,-239.755380
116.640000,-9.338085,-239.856399
116.650000,-9.254011,-239.928755
116.660000,-9.356362,-239.964181
116.670000,-9.493806,-239.969460
116.680000,-9.479916,-239.958160
116.690000,-9.482108,-239.946097
116.700000,-9.518662,-239.937045
116.710000,-9.553754,-240.009401
116.720000,-9.623938,-240.143577
116.730000,-9.577880,-240.215954
116.740000,-9.461638,-240.227254
116.750000,-9.631248,-240.218201
116.760000,-9.721903,-240.207665
116.770000,-9.777465,-240.214449
116.780000,-9.742373,-240.239317
116.790000,-9.653181,-240.308663
116.800000,-9.693391,-240.390834
116.810000,-9.718247,-240.413434
116.820000,-9.513545,-240.400629
116.830000,-9.536208,-240.395350
116.840000,-9.732869,-240.417971
116.850000,-9.785506,-240.435291
116.860000,-9.689735,-240.439065
116.870000,-9.659760,-240.509174
116.880000,-9.544250,-240.605656
116.890000,-9.534746,-240.656918
116.900000,-9.762112,-240.682549
116.910000,-9.904673,-240.690838
116.920000,-9.882010,-240.695354
116.930000,-9.794280,-240.686301
116.940000,-9.803053,-240.705148
116.950000,-9.826447,-240.805404
116.960000,-9.769423,-240.905660
116.970000,-9.732869,-240.945601
116.980000,-9.667071,-240.947127
116.990000,-9.731407,-240.927517
117.000000,-9.872505,-240.905660
117.010000,-10.021646,-240.904154
117.020000,-9.906866,-240.939580
117.030000,-9.734331,-241.036062
117.040000,-9.669996,-241.104666
117.050000,-9.765767,-241.132544
117.060000,-9.866656,-241.147617
117.070000,-9.897362,-241.166464
117.080000,-9.829371,-241.192858
117.090000,-9.704357,-241.192095
117.100000,-9.608585,-241.226779
117.110000,-9.661223,-241.326271
117.120000,-9.586653,-241.394875
117.130000,-9.618820,-241.418980
117.140000,-9.830103,-241.428795
117.150000,-10.022377,-241.432548
117.160000,-10.090367,-241.426527
117.170000,-10.012141,-241.422753
117.180000,-9.952193,-241.457437
117.190000,-9.874699,-241.568229
117.200000,-9.857883,-241.665474
117.210000,-10.026032,-241.687331
117.220000,-10.066241,-241.674527
117.230000,-10.019452,-241.668484
117.240000,-10.020184,-241.669990
117.250000,-9.898093,-241.676774
117.260000,-9.873237,-241.722757
117.270000,-9.898093,-241.808702
117.280000,-9.843262,-241.877285
117.290000,-9.802321,-241.914979
117.300000,-9.844724,-241.948899
117.310000,-9.969007,-241.982056
117.320000,-10.051620,-241.987335
117.330000,-9.912715,-241.979809
117.340000,-9.878354,-241.994119
117.350000,-9.930261,-242.071754
117.360000,-9.926605,-242.149411
117.370000,-10.028225,-242.191620
117.380000,-10.145929,-242.187847
117.390000,-10.143736,-242.174278
117.400000,-10.129846,-242.175042
117.410000,-10.043578,-242.172010
117.420000,-9.922950,-242.182568
117.430000,-9.976318,-242.285092
117.440000,-9.952924,-242.391368
117.450000,-10.096215,-242.423783
117.460000,-10.211726,-242.421515
117.470000,-10.200760,-242.421515
117.480000,-10.205877,-242.432836
117.490000,-10.218306,-242.450156
117.500000,-10.117417,-242.457704
117.510000,-10.099140,-242.507460
117.520000,-10.116686,-242.597158
117.530000,-10.169324,-242.636358
117.540000,-10.162013,-242.650668
117.550000,-10.174441,-242.688362
117.560000,-10.180290,-242.710982
117.570000,-10.181752,-242.704198
117.580000,-10.246087,-242.710219
117.590000,-10.391572,-242.798412
117.600000,-10.429588,-242.906193
117.610000,-10.361598,-242.949929
117.620000,-10.348438,-242.951435
117.630000,-10.244625,-242.940877
117.640000,-10.129846,-242.927309
117.650000,-10.170786,-242.926546
117.660000,-10.224154,-242.961992
117.670000,-10.158358,-243.059980
117.680000,-10.200760,-243.146667
117.690000,-10.297994,-243.173040
117.700000,-10.461756,-243.170030
117.710000,-10.535595,-243.169266
117.720000,-10.476377,-243.183598
117.730000,-10.597736,-243.193392
117.740000,-10.563375,-243.209229
117.750000,-10.430319,-243.273296
117.760000,-10.444941,-243.359983
117.770000,-10.534133,-243.424050
117.780000,-10.477839,-243.449681
117.790000,-10.357211,-243.438382
117.800000,-10.230003,-243.397677
117.810000,-10.212458,-243.366004
117.820000,-10.317733,-243.367509
117.830000,-10.531208,-243.461744
117.840000,-10.672307,-243.584599
117.850000,-10.651106,-243.638872
117.860000,-10.565569,-243.632851
117.870000,-10.577997,-243.621551
117.880000,-10.619669,-243.623798
117.890000,-10.608703,-243.632088
117.900000,-10.626980,-243.689392
117.910000,-10.713247,-243.804721
117.920000,-10.574342,-243.883861
117.930000,-10.441285,-243.903450
117.940000,-10.340397,-243.901203
117.950000,-10.379875,-243.904976
117.960000,-10.532670,-243.913266
117.970000,-10.690584,-243.915513
117.980000,-10.684735,-243.923802
117.990000,-10.732255,-243.993169
118.000000,-10.806826,-244.091156
118.010000,-10.808288,-244.148439
118.020000,-10.747608,-244.165018
118.030000,-10.538519,-244.177844
118.040000,-10.466873,-244.176339
118.050000,-10.577267,-244.158997
118.060000,-10.850690,-244.158234
118.070000,-10.968394,-244.200443
118.080000,-10.870429,-244.308246
118.090000,-10.750532,-244.392665
118.100000,-10.620400,-244.410007
118.110000,-10.701550,-244.388892
118.120000,-10.642332,-244.387386
118.130000,-10.720558,-244.399449
118.140000,-10.831682,-244.403965
118.150000,-10.811212,-244.436380
118.160000,-10.849959,-244.521562
118.170000,-10.886514,-244.597692
118.180000,-10.912101,-244.639902
118.190000,-10.916488,-244.658007
118.200000,-10.957428,-244.667038
118.210000,-10.936957,-244.679101
118.220000,-10.952311,-244.667801
118.230000,-10.995444,-244.667801
118.240000,-11.003486,-244.756736
118.250000,-10.943538,-244.861528
118.260000,-10.987402,-244.898459
118.270000,-10.988865,-244.896954
118.280000,-10.964739,-244.883386
118.290000,-10.904790,-244.887901
118.300000,-10.896749,-244.921822
118.310000,-11.022494,-244.971579
118.320000,-10.969126,-245.053729
118.330000,-10.810481,-245.144190
118.340000,-10.898942,-245.185637
118.350000,-11.088291,-245.193947
118.360000,-11.352942,-245.205247
118.370000,-11.414353,-245.213536
118.380000,-11.321506,-245.202979
118.390000,-11.183331,-245.182626
118.400000,-11.105106,-245.226341
118.410000,-11.060511,-245.336412
118.420000,-11.069283,-245.414790
118.430000,-11.176752,-245.441184
118.440000,-11.339783,-245.441184
118.450000,-11.476495,-245.432894
118.460000,-11.380723,-245.428358
118.470000,-11.110955,-245.429863
118.480000,-10.982285,-245.471330
118.490000,-11.219154,-245.577607
118.500000,-11.415815,-245.662047
118.510000,-11.408504,-245.680873
118.520000,-11.415815,-245.680131
118.530000,-11.379992,-245.692936
118.540000,-11.257171,-245.703494
118.550000,-11.318582,-245.706504
118.560000,-11.324430,-245.699720
118.570000,-11.352942,-245.747208
118.580000,-11.358791,-245.846722
118.590000,-11.469184,-245.916810
118.600000,-11.553258,-245.937925
118.610000,-11.572267,-245.910026
118.620000,-11.535712,-245.891179
118.630000,-11.567880,-245.900231
118.640000,-11.580308,-245.898726
118.650000,-11.504276,-245.951493
118.660000,-11.584695,-246.071338
118.670000,-11.836186,-246.142952
118.680000,-11.842035,-246.151241
118.690000,-11.804749,-246.142189
118.700000,-11.776237,-246.135405
118.710000,-11.829607,-246.134663
118.720000,-11.811330,-246.145963
118.730000,-11.831800,-246.173862
118.740000,-11.846421,-246.259044
118.750000,-11.783548,-246.328390
118.760000,-11.897597,-246.360805
118.770000,-12.090602,-246.387941
118.780000,-11.960470,-246.378126
118.790000,-11.863967,-246.344969
118.800000,-11.928303,-246.344969
118.810000,-12.172483,-246.370600
118.820000,-12.217079,-246.452750
118.830000,-12.161517,-246.577132
118.840000,-12.203919,-246.649488
118.850000,-12.040157,-246.643467
118.860000,-11.814254,-246.620105
118.870000,-11.828876,-246.620105
118.880000,-12.016032,-246.619341
118.890000,-12.312851,-246.625383
118.900000,-12.295304,-246.690956
118.910000,-12.220735,-246.810800
118.920000,-12.198802,-246.871115
118.930000,-12.196609,-246.861299
118.940000,-12.230239,-246.849999
118.950000,-12.341363,-246.863567
118.960000,-12.377186,-246.875630
118.970000,-12.439327,-246.883178
118.980000,-12.530712,-246.920108
118.990000,-12.538754,-247.014322
119.000000,-12.440789,-247.093483
119.010000,-12.395463,-247.130414
119.020000,-12.479537,-247.140972
119.030000,-12.498545,-247.143219
119.040000,-12.655727,-247.133425
119.050000,-12.832648,-247.125877
119.060000,-12.772700,-247.143219
119.070000,-12.617711,-247.221617
119.080000,-12.433478,-247.319604
119.090000,-12.587736,-247.373877
119.100000,-12.716407,-247.371630
119.110000,-12.639644,-247.357298
119.120000,-12.674004,-247.361072
119.130000,-12.799749,-247.379156
119.140000,-12.777086,-247.392724
119.150000,-12.684239,-247.450007
119.160000,-12.674004,-247.536694
119.170000,-12.837766,-247.587193
119.180000,-12.891135,-247.604535
119.190000,-12.970092,-247.613587
119.200000,-13.019073,-247.616598
119.210000,-12.959856,-247.603030
119.220000,-13.011763,-247.616598
119.230000,-13.060015,-247.704049
119.240000,-12.964243,-247.806551
119.250000,-12.979595,-247.867608
119.260000,-13.028578,-247.878908
119.270000,-13.092913,-247.870618
119.280000,-13.292498,-247.860824
119.290000,-13.293960,-247.863092
119.300000,-13.128005,-247.894744
119.310000,-13.233280,-247.987453
119.320000,-13.350985,-248.103545
119.330000,-13.433597,-248.161591
119.340000,-13.567384,-248.169880
119.350000,-13.537410,-248.161591
119.360000,-13.484041,-248.162333
119.370000,-13.517671,-248.170622
119.380000,-13.573963,-248.176664
119.390000,-13.622946,-248.220379
119.400000,-13.546183,-248.313851
119.410000,-13.515477,-248.378681
119.420000,-13.583467,-248.403548
119.430000,-13.719449,-248.401280
119.440000,-13.691668,-248.402806
119.450000,-13.692399,-248.396022
119.460000,-13.848119,-248.389980
119.470000,-13.978982,-248.435200
119.480000,-14.041123,-248.547519
119.490000,-14.060863,-248.628928
119.500000,-13.998721,-248.665858
119.510000,-14.061594,-248.672642
119.520000,-14.182953,-248.665858
119.530000,-14.275069,-248.663611
119.540000,-14.305044,-248.667385
119.550000,-14.424941,-248.708831
119.560000,-14.345984,-248.801539
119.570000,-14.288229,-248.870143
119.580000,-14.277994,-248.897279
119.590000,-14.430790,-248.910084
119.600000,-14.466613,-248.917632
119.610000,-14.460764,-248.914621
119.620000,-14.594551,-248.903300
119.630000,-14.601862,-248.918395
119.640000,-14.615022,-249.012608
119.650000,-14.725415,-249.120390
119.660000,-14.740036,-249.172415
119.670000,-14.850430,-249.169405
119.680000,-14.864320,-249.139237
119.690000,-14.995914,-249.121917
119.700000,-15.069022,-249.128701
119.710000,-15.176491,-249.179941
119.720000,-15.138475,-249.291518
119.730000,-15.172105,-249.392516
119.740000,-15.288346,-249.427199
119.750000,-15.403857,-249.409094
119.760000,-15.316858,-249.405321
119.770000,-14.894295,-249.421157
119.780000,-14.106190,-249.419652
119.790000,-13.315892,-249.412868
119.800000,-13.074636,-249.391752
119.810000,-12.959856,-249.368390
119.820000,-12.825337,-249.356327
119.830000,-12.459798,-249.360101
119.840000,-12.123501,-249.365379
119.850000,-11.669500,-249.359359
119.860000,-11.227197,-249.339748
119.870000,-10.939151,-249.347296
119.880000,-10.931840,-249.357832
119.890000,-11.019569,-249.359359
119.900000,-11.123384,-249.359359
119.910000,-11.360253,-249.354822
119.920000,-11.666575,-249.355585
119.930000,-11.806212,-249.359359
119.940000,-11.419471,-249.363874
119.950000,-11.102913,-249.372164
119.960000,-11.054662,-249.372164
119.970000,-10.814137,-249.366885
119.980000,-10.442748,-249.365379
119.990000,-10.344783,-249.363874
120.000000,-10.431782,-249.361606
120.010000,-10.318464,-249.363111
120.020000,-10.545830,-249.366143
120.030000,-10.824371,-249.359359
120.040000,-10.938420,-249.346533
120.050000,-10.855077,-249.343522
120.060000,-10.858001,-249.340512
120.070000,-10.406194,-249.339748
120.080000,-10.418622,-249.341254
120.090000,-10.140080,-249.343522
120.100000,-9.800128,-249.348038
120.110000,-9.865194,-249.348801
120.120000,-10.038461,-249.353317
120.130000,-10.065511,-249.355585
120.140000,-10.246819,-249.355585
120.150000,-10.711785,-249.357832
120.160000,-11.028343,-249.357090
120.170000,-10.882127,-249.360864
120.180000,-10.327968,-249.357832
120.190000,-9.943419,-249.350306
120.200000,-9.735793,-249.348801
120.210000,-9.296414,-249.351048
120.220000,-9.135576,-249.355585
120.230000,-9.381219,-249.354822
120.240000,-9.778927,-249.354822
120.250000,-9.893706,-249.357832
120.260000,-9.923680,-249.362369
120.270000,-10.042847,-249.363111
120.280000,-9.982167,-249.357090
120.290000,-9.881278,-249.350306
120.300000,-9.357824,-249.363874
120.310000,-8.930874,-249.381216
120.320000,-8.609199,-249.378184
120.330000,-8.821212,-249.371400
120.340000,-8.952806,-249.369153
120.350000,-8.924294,-249.364616
120.360000,-9.156047,-249.363874
120.370000,-9.689004,-249.367648
120.380000,-10.266558,-249.368390
120.390000,-10.265826,-249.369153
120.400000,-9.727020,-249.369153
120.410000,-9.040536,-249.363111
120.420000,-8.710819,-249.360101
120.430000,-8.547057,-249.360101
120.440000,-8.443244,-249.362369
120.450000,-8.823405,-249.364616
120.460000,-9.319077,-249.366885
120.470000,-9.482840,-249.372927
120.480000,-9.607854,-249.378184
120.490000,-10.029687,-249.382721
120.500000,-10.072090,-249.386495
120.510000,-9.743835,-249.391752
120.520000,-9.329312,-249.391010
120.530000,-8.562409,-249.388742
120.540000,-8.049923,-249.385732
120.550000,-7.910286,-249.378948
120.560000,-8.172744,-249.371400
120.570000,-8.554368,-249.370658
120.580000,-8.945496,-249.372164
120.590000,-9.238659,-249.375174
120.600000,-9.460176,-249.379711
120.610000,-9.663416,-249.381216
120.620000,-9.590308,-249.382721
120.630000,-9.452866,-249.380453
120.640000,-9.267171,-249.375937
120.650000,-8.596770,-249.372927
120.660000,-8.212954,-249.372164
120.670000,-8.305070,-249.367648
120.680000,-8.673533,-249.366143
120.690000,-8.782465,-249.368390
120.700000,-8.941840,-249.370658
120.710000,-9.055889,-249.372164
120.720000,-9.185290,-249.378948
120.730000,-9.223306,-249.384968
120.740000,-9.047115,-249.390247
120.750000,-8.336506,-249.388742
120.760000,-7.792583,-249.389505
120.770000,-7.592998,-249.399300
120.780000,-7.930026,-249.403073
120.790000,-8.359900,-249.402310
120.800000,-8.825599,-249.392516
120.810000,-9.311036,-249.374432
120.820000,-9.558872,-249.367648
120.830000,-9.585922,-249.372164
120.840000,-9.362943,-249.370658
120.850000,-8.976201,-249.365379
120.860000,-8.244390,-249.363111
120.870000,-7.716550,-249.366885
120.880000,-7.480411,-249.374432
120.890000,-7.851068,-249.374432
120.900000,-8.169820,-249.374432
120.910000,-8.391336,-249.368390
120.920000,-8.623089,-249.357832
120.930000,-8.970352,-249.357832
120.940000,-9.156047,-249.357090
120.950000,-9.100485,-249.348801
120.960000,-8.533167,-249.345027
120.970000,-7.883967,-249.347296
120.980000,-7.323229,-249.349543
120.990000,-7.353203,-249.351048
121.000000,-7.561561,-249.357090
121.010000,-7.942454,-249.363874
121.020000,-8.415462,-249.364616
121.030000,-8.974739,-249.363111
121.040000,-9.350514,-249.362369
121.050000,-9.330775,-249.361606
121.060000,-8.925756,-249.357090
121.070000,-8.374522,-249.352575
121.080000,-7.995091,-249.342759
121.090000,-7.378060,-249.320901
121.100000,-6.909438,-249.323912
121.110000,-6.897009,-249.348038
121.120000,-7.682920,-249.362369
121.130000,-8.359169,-249.361606
121.140000,-8.751028,-249.354822
121.150000,-8.574107,-249.354822
121.160000,-8.657450,-249.360864
121.170000,-8.788314,-249.371400
121.180000,-8.836565,-249.373669
121.190000,-8.194676,-249.367648
121.200000,-7.440202,-249.363111
121.210000,-7.306414,-249.363874
121.220000,-7.804280,-249.362369
121.230000,-8.298490,-249.360101
121.240000,-8.664030,-249.351811
121.250000,-8.651602,-249.334470
121.260000,-8.356977,-249.337480
121.270000,-8.479797,-249.340512
121.280000,-8.648677,-249.331459
121.290000,-8.484915,-249.312612
121.300000,-7.940991,-249.307333
121.310000,-7.453361,-249.329954
121.320000,-7.046881,-249.354822
121.330000,-7.005209,-249.372164
121.340000,-7.372942,-249.377442
121.350000,-7.954151,-249.378184
121.360000,-8.296296,-249.379711
121.370000,-8.458596,-249.378184
121.380000,-8.635518,-249.378948
121.390000,-8.278750,-249.379711
121.400000,-7.837178,-249.375937
121.410000,-7.500150,-249.368390
121.420000,-7.241348,-249.362369
121.430000,-6.949647,-249.362369
121.440000,-7.081242,-249.366885
121.450000,-7.601039,-249.372164
121.460000,-8.145694,-249.375937
121.470000,-8.545595,-249.379711
121.480000,-8.635518,-249.384968
121.490000,-8.504654,-249.386495
121.500000,-8.165433,-249.384226
121.510000,-7.763339,-249.377442
121.520000,-7.269860,-249.372927
121.530000,-6.810011,-249.368390
121.540000,-6.709122,-249.365379
121.550000,-6.818784,-249.366143
121.560000,-7.136072,-249.364616
121.570000,-7.655870,-249.363111
121.580000,-8.128148,-249.363874
121.590000,-8.283868,-249.363874
121.600000,-8.181517,-249.367648
121.610000,-7.997285,-249.371400
121.620000,-7.719474,-249.373669
121.630000,-7.498688,-249.373669
121.640000,-7.034452,-249.367648
121.650000,-6.750793,-249.366885
121.660000,-6.867035,-249.369895
121.670000,-7.370018,-249.371400
121.680000,-7.801355,-249.374432
121.690000,-8.086476,-249.374432
121.700000,-8.223188,-249.373669
121.710000,-8.170550,-249.370658
121.720000,-8.089401,-249.366143
121.730000,-7.674147,-249.367648
121.740000,-7.038108,-249.369895
