time,F_Tbar,z_Tbar
45.720000,54.315598,-125.346022
45.730000,54.384319,-125.361838
45.740000,54.419411,-125.413863
45.750000,54.433300,-125.529955
45.760000,54.305363,-125.603816
45.770000,54.255650,-125.621921
45.780000,54.287815,-125.639984
45.790000,54.260036,-125.625695
45.800000,54.212513,-125.629426
45.810000,54.179615,-125.643757
45.820000,54.151104,-125.652068
45.830000,54.223480,-125.727456
45.840000,54.189850,-125.841258
45.850000,54.101391,-125.883489
45.860000,54.091156,-125.909099
45.870000,54.145256,-125.900788
45.880000,54.097736,-125.887984
45.890000,54.039249,-125.881200
45.900000,54.060452,-125.869921
45.910000,54.080189,-125.915883
45.920000,54.143063,-126.074164
45.930000,54.160606,-126.175204
45.940000,54.099197,-126.192503
45.950000,54.037785,-126.174440
45.960000,54.063374,-126.129962
45.970000,54.131363,-126.113384
45.980000,54.165726,-126.163883
45.990000,54.051678,-126.218155
46.000000,53.920815,-126.306348
46.010000,53.860867,-126.368168
46.020000,53.865250,-126.381736
46.030000,53.895226,-126.406582
46.040000,53.928856,-126.448813
46.050000,54.015854,-126.447287
46.060000,54.075802,-126.419430
46.070000,54.059719,-126.435245
46.080000,53.970528,-126.510633
46.090000,53.901073,-126.603320
46.100000,53.937630,-126.678708
46.110000,53.964680,-126.694523
46.120000,53.958828,-126.670440
46.130000,53.938358,-126.663656
46.140000,53.960293,-126.665140
46.150000,53.934704,-126.716402
46.160000,53.876949,-126.863404
46.170000,53.895958,-126.966649
46.180000,53.860867,-126.985517
46.190000,53.869637,-126.968938
46.200000,53.969067,-126.953844
46.210000,53.980030,-126.976443
46.220000,53.852093,-126.996075
46.230000,53.832352,-126.956091
46.240000,53.886452,-126.977970
46.250000,53.895958,-127.069936
46.260000,53.868908,-127.160376
46.270000,53.869637,-127.235001
46.280000,53.863060,-127.268158
46.290000,53.792145,-127.252342
46.300000,53.786293,-127.235001
46.310000,53.807495,-127.204091
46.320000,53.868176,-127.257600
46.330000,53.905460,-127.392560
46.340000,53.894493,-127.458875
46.350000,53.842587,-127.449080
46.360000,53.792873,-127.428728
46.370000,53.800915,-127.398581
46.380000,53.874756,-127.388787
46.390000,53.887917,-127.437038
46.400000,53.797993,-127.501826
46.410000,53.749008,-127.598329
46.420000,53.785564,-127.668417
46.430000,53.799454,-127.665407
46.440000,53.787025,-127.657859
46.450000,53.787758,-127.687285
46.460000,53.810421,-127.691780
46.470000,53.837471,-127.695553
46.480000,53.764362,-127.717432
46.490000,53.721958,-127.792057
46.500000,53.735119,-127.889281
46.510000,53.793606,-127.962421
46.520000,53.848438,-127.985021
46.530000,53.850632,-127.972979
46.540000,53.762169,-127.953348
46.550000,53.741699,-127.928501
46.560000,53.822117,-127.932995
46.570000,53.817730,-128.012157
46.580000,53.798721,-128.126723
46.590000,53.776791,-128.178748
46.600000,53.704414,-128.180995
46.610000,53.692715,-128.187016
46.620000,53.750473,-128.218689
46.630000,53.785564,-128.251846
46.640000,53.770210,-128.251125
46.650000,53.792873,-128.234504
46.660000,53.742432,-128.290303
46.670000,53.754860,-128.387527
46.680000,53.768749,-128.458378
46.690000,53.730732,-128.471226
46.700000,53.732197,-128.448584
46.710000,53.704414,-128.428232
46.720000,53.657623,-128.444089
46.730000,53.659088,-128.496835
46.740000,53.686867,-128.589565
46.750000,53.722691,-128.686026
46.760000,53.691986,-128.726730
46.770000,53.716843,-128.703367
46.780000,53.778252,-128.668684
46.790000,53.730003,-128.654395
46.800000,53.675903,-128.691326
46.810000,53.701488,-128.722956
46.820000,53.627651,-128.769724
46.830000,53.653236,-128.857154
46.840000,53.739506,-128.924994
46.850000,53.823582,-128.989061
46.860000,53.761436,-129.041807
46.870000,53.641541,-129.031292
46.880000,53.554543,-129.000382
46.890000,53.534801,-128.966462
46.900000,53.590366,-128.984524
46.910000,53.607182,-129.112701
46.920000,53.584518,-129.234050
46.930000,53.616684,-129.261950
46.940000,53.660549,-129.261187
46.950000,53.657623,-129.225740
46.960000,53.607182,-129.181262
46.970000,53.574280,-129.168457
46.980000,53.586712,-129.226503
46.990000,53.607182,-129.344843
47.000000,53.547230,-129.415694
47.010000,53.517990,-129.430788
47.020000,53.509216,-129.436809
47.030000,53.558197,-129.460172
47.040000,53.599869,-129.482771
47.050000,53.591827,-129.475987
47.060000,53.569164,-129.498629
47.070000,53.613758,-129.594369
47.080000,53.546501,-129.659920
47.090000,53.399555,-129.694603
47.100000,53.286236,-129.711182
47.110000,53.341797,-129.731534
47.120000,53.485821,-129.726276
47.130000,53.539188,-129.693077
47.140000,53.468273,-129.684045
47.150000,53.446342,-129.799374
47.160000,53.468273,-129.928271
47.170000,53.437569,-129.955408
47.180000,53.452190,-129.947860
47.190000,53.470467,-129.924498
47.200000,53.417831,-129.896598
47.210000,53.359344,-129.926024
47.220000,53.365925,-129.975760
47.230000,53.397362,-130.076037
47.240000,53.395168,-130.166477
47.250000,53.383469,-130.181529
47.260000,53.358612,-130.201881
47.270000,53.387127,-130.244875
47.280000,53.410519,-130.244112
47.290000,53.409790,-130.201160
47.300000,53.443417,-130.189076
47.310000,53.462425,-130.194376
47.320000,53.501175,-130.278795
47.330000,53.449997,-130.385814
47.340000,53.328640,-130.418971
47.350000,53.311825,-130.410703
47.360000,53.374699,-130.406929
47.370000,53.432453,-130.407692
47.380000,53.338142,-130.417487
47.390000,53.261379,-130.464212
47.400000,53.262112,-130.546384
47.410000,53.293549,-130.605193
47.420000,53.284042,-130.621772
47.430000,53.165607,-130.608204
47.440000,53.164146,-130.608924
47.450000,53.211666,-130.648145
47.460000,53.225555,-130.645898
47.470000,53.194851,-130.614225
47.480000,53.150253,-130.661713
47.490000,53.085918,-130.760463
47.500000,53.114433,-130.850140
47.510000,53.216782,-130.907423
47.520000,53.268692,-130.908186
47.530000,53.226288,-130.882576
47.540000,53.210205,-130.856924
47.550000,53.268692,-130.838862
47.560000,53.324253,-130.884060
47.570000,53.273075,-131.015247
47.580000,53.227749,-131.102677
47.590000,53.284042,-131.110224
47.600000,53.274540,-131.083808
47.610000,53.168533,-131.088345
47.620000,53.053753,-131.130576
47.630000,53.030357,-131.138081
47.640000,53.015736,-131.141134
47.650000,53.009888,-131.195406
47.660000,53.101273,-131.264731
47.670000,53.150253,-131.315230
47.680000,53.198505,-131.370265
47.690000,53.194851,-131.386844
47.700000,53.141483,-131.377813
47.710000,53.121014,-131.352924
47.720000,53.111507,-131.322777
47.730000,53.090305,-131.365728
47.740000,53.076416,-131.509720
47.750000,53.068375,-131.574550
47.760000,53.030357,-131.573787
47.770000,53.066914,-131.571540
47.780000,53.152447,-131.556445
47.790000,53.147331,-131.552672
47.800000,53.100540,-131.602450
47.810000,53.074223,-131.679322
47.820000,53.069836,-131.790114
47.830000,53.073490,-131.851933
47.840000,53.069107,-131.848923
47.850000,53.061062,-131.860965
47.860000,53.033283,-131.904679
47.870000,52.999653,-131.897895
47.880000,53.006233,-131.866265
47.890000,53.096886,-131.895648
47.900000,53.079342,-131.953694
47.910000,52.960907,-131.998172
47.920000,52.914116,-132.027556
47.930000,52.952133,-132.046424
47.940000,52.958714,-132.059992
47.950000,52.966755,-132.075044
47.960000,52.944820,-132.046424
47.970000,52.913383,-132.068260
47.980000,52.887066,-132.182826
47.990000,52.919235,-132.286876
48.000000,52.942627,-132.327581
48.010000,52.865135,-132.327581
48.020000,52.858555,-132.317786
48.030000,52.884144,-132.336612
48.040000,52.950672,-132.360738
48.050000,52.964561,-132.365275
48.060000,52.880486,-132.380327
48.070000,52.843933,-132.446683
48.080000,52.895840,-132.516771
48.090000,52.862942,-132.580075
48.100000,52.800800,-132.613995
48.110000,52.770092,-132.611748
48.120000,52.873177,-132.583848
48.130000,52.925083,-132.554465
48.140000,52.890720,-132.583848
48.150000,52.865135,-132.719530
48.160000,52.842472,-132.822817
48.170000,52.806648,-132.849190
48.180000,52.772285,-132.832611
48.190000,52.788372,-132.815270
48.200000,52.772285,-132.822054
48.210000,52.826385,-132.866532
48.220000,52.842472,-132.876326
48.230000,52.854168,-132.898205
48.240000,52.805187,-132.981097
48.250000,52.812496,-133.031596
48.260000,52.794949,-133.045164
48.270000,52.794949,-133.083621
48.280000,52.817616,-133.120552
48.290000,52.820538,-133.119026
48.300000,52.852707,-133.063269
48.310000,52.862942,-133.035370
48.320000,52.839546,-133.116779
48.330000,52.777405,-133.247202
48.340000,52.790565,-133.290154
48.350000,52.751816,-133.269801
48.360000,52.752548,-133.243428
48.370000,52.775211,-133.242665
48.380000,52.776672,-133.269801
48.390000,52.854900,-133.297701
48.400000,52.870251,-133.312032
48.410000,52.816151,-133.388141
48.420000,52.770092,-133.465776
48.430000,52.805187,-133.484644
48.440000,52.759129,-133.511017
48.450000,52.661892,-133.542690
48.460000,52.704296,-133.546421
48.470000,52.743774,-133.537390
48.480000,52.764977,-133.546421
48.490000,52.761322,-133.619562
48.500000,52.725498,-133.719076
48.510000,52.733540,-133.765038
48.520000,52.782520,-133.772585
48.530000,52.738659,-133.761264
48.540000,52.691868,-133.746933
48.550000,52.783985,-133.780853
48.560000,52.858555,-133.822321
48.570000,52.821999,-133.855478
48.580000,52.751816,-133.933113
48.590000,52.669937,-133.997943
48.600000,52.663357,-134.000953
48.610000,52.679440,-133.983654
48.620000,52.627533,-134.013037
48.630000,52.629726,-134.019821
48.640000,52.683094,-134.009264
48.650000,52.670666,-134.016048
48.660000,52.713070,-134.098983
48.670000,52.819077,-134.213549
48.680000,52.770824,-134.296441
48.690000,52.661163,-134.300978
48.700000,52.607792,-134.262521
48.710000,52.599751,-134.240685
48.720000,52.683094,-134.228601
48.730000,52.783985,-134.251243
48.740000,52.770092,-134.371829
48.750000,52.718185,-134.466043
48.760000,52.628265,-134.486395
48.770000,52.604870,-134.512810
48.780000,52.609257,-134.500726
48.790000,52.625340,-134.490932
48.800000,52.615837,-134.510521
48.810000,52.621685,-134.524852
48.820000,52.564659,-134.548978
48.830000,52.584400,-134.649976
48.840000,52.640694,-134.750252
48.850000,52.658237,-134.809783
48.860000,52.583668,-134.841456
48.870000,52.527374,-134.829372
48.880000,52.512753,-134.818093
48.890000,52.444763,-134.826361
48.900000,52.405285,-134.820340
48.910000,52.429409,-134.903996
48.920000,52.502518,-135.031409
48.930000,52.543457,-135.078134
48.940000,52.517139,-135.066814
48.950000,52.468887,-135.031409
48.960000,52.503250,-135.008767
48.970000,52.519333,-135.053245
48.980000,52.528107,-135.088692
48.990000,52.492283,-135.118839
49.000000,52.515678,-135.196474
49.010000,52.551502,-135.280893
49.020000,52.537609,-135.349497
49.030000,52.455730,-135.392448
49.040000,52.454998,-135.379643
49.050000,52.543457,-135.342713
49.060000,52.561737,-135.323124
49.070000,52.572701,-135.328381
49.080000,52.554424,-135.404532
49.090000,52.500324,-135.521345
49.100000,52.438183,-135.561287
49.110000,52.406017,-135.528893
49.120000,52.408939,-135.510067
49.130000,52.449150,-135.515325
49.140000,52.479855,-135.547718
49.150000,52.472546,-135.595970
49.160000,52.431602,-135.608054
49.170000,52.392124,-135.654016
49.180000,52.369461,-135.739962
49.190000,52.402359,-135.777656
49.200000,52.411865,-135.794997
49.210000,52.384083,-135.847743
49.220000,52.346066,-135.869622
49.230000,52.381889,-135.853001
49.240000,52.399437,-135.831928
49.250000,52.357765,-135.865848
49.260000,52.342411,-135.992456
49.270000,52.427216,-136.090443
49.280000,52.449150,-136.100280
49.290000,52.431602,-136.085185
49.300000,52.400166,-136.077638
49.310000,52.441109,-136.030150
49.320000,52.457924,-136.012087
49.330000,52.414787,-136.035450
49.340000,52.409672,-136.097990
49.350000,52.528835,-136.169604
49.360000,52.477661,-136.176389
49.370000,52.414059,-136.181689
49.380000,52.341682,-136.238971
49.390000,52.319748,-136.279676
49.400000,52.289043,-136.281923
49.410000,52.327789,-136.302275
49.420000,52.348991,-136.384447
49.430000,52.297085,-136.464329
49.440000,52.321209,-136.547264
49.450000,52.417713,-136.579658
49.460000,52.381889,-136.563080
49.470000,52.287582,-136.548028
49.480000,52.301472,-136.536707
49.490000,52.332909,-136.538191
49.500000,52.368000,-136.607558
49.510000,52.406746,-136.687440
49.520000,52.377502,-136.748497
49.530000,52.337296,-136.774149
49.540000,52.327061,-136.773386
49.550000,52.351185,-136.789964
49.560000,52.368000,-136.812606
49.570000,52.302204,-136.801285
49.580000,52.240059,-136.800522
49.590000,52.214474,-136.856321
49.600000,52.242985,-136.933956
49.610000,52.228363,-136.999507
49.620000,52.208626,-137.056832
49.630000,52.218861,-137.062853
49.640000,52.278809,-137.045511
49.650000,52.332909,-137.022912
49.660000,52.332176,-137.014601
49.670000,52.323402,-137.105804
49.680000,52.341682,-137.236949
49.690000,52.375309,-137.288211
49.700000,52.422100,-137.277653
49.710000,52.321209,-137.277653
49.720000,52.296352,-137.249796
49.730000,52.343872,-137.243012
49.740000,52.425755,-137.288974
49.750000,52.443302,-137.369619
49.760000,52.378235,-137.463112
49.770000,52.329983,-137.526416
49.780000,52.339489,-137.515858
49.790000,52.338757,-137.518869
49.800000,52.369461,-137.534726
49.810000,52.281002,-137.543758
49.820000,52.174995,-137.570894
49.830000,52.213009,-137.591246
49.840000,52.362152,-137.658324
49.850000,52.391396,-137.786457
49.860000,52.295624,-137.861082
49.870000,52.264187,-137.879950
49.880000,52.318287,-137.862608
49.890000,52.354839,-137.861082
49.900000,52.376774,-137.852814
49.910000,52.389931,-137.879950
49.920000,52.366539,-137.923665
49.930000,52.326328,-137.999816
49.940000,52.273689,-138.070667
49.950000,52.259068,-138.086482
49.960000,52.203506,-138.086482
49.970000,52.240059,-138.115145
49.980000,52.235676,-138.115866
49.990000,52.229095,-138.081946
50.000000,52.291965,-138.103824
50.010000,52.305126,-138.187480
50.020000,52.257607,-138.284746
50.030000,52.290504,-138.372939
50.040000,52.313900,-138.366876
50.050000,52.279537,-138.327698
50.060000,52.346798,-138.339740
50.070000,52.348259,-138.345040
50.080000,52.305859,-138.362382
50.090000,52.257607,-138.455832
50.100000,52.216667,-138.550809
50.110000,52.276615,-138.582482
50.120000,52.300011,-138.582482
50.130000,52.221054,-138.578708
50.140000,52.219589,-138.596050
50.150000,52.251759,-138.626197
50.160000,52.214474,-138.614112
50.170000,52.235676,-138.607328
50.180000,52.310974,-138.691027
50.190000,52.354111,-138.774683
50.200000,52.354111,-138.813903
50.210000,52.332176,-138.825181
50.220000,52.278076,-138.828192
50.230000,52.194004,-138.816913
50.240000,52.166954,-138.805592
50.250000,52.191078,-138.817634
50.260000,52.240059,-138.940510
50.270000,52.274422,-139.064150
50.280000,52.364346,-139.119906
50.290000,52.453537,-139.122917
50.300000,52.324135,-139.114649
50.310000,52.190346,-139.101081
50.320000,52.125282,-139.104091
50.330000,52.147213,-139.080728
50.340000,52.226170,-139.098833
50.350000,52.268574,-139.190037
50.360000,52.266380,-139.245793
50.370000,52.261993,-139.251093
50.380000,52.217396,-139.288787
50.390000,52.249565,-139.315923
50.400000,52.252487,-139.322707
50.410000,52.252487,-139.309860
50.420000,52.282463,-139.302355
50.430000,52.259068,-139.376217
50.440000,52.256874,-139.539797
50.450000,52.300011,-139.620443
50.460000,52.362881,-139.620443
50.470000,52.319748,-139.589533
50.480000,52.268574,-139.562397
50.490000,52.279537,-139.562397
50.500000,52.289772,-139.598564
50.510000,52.226170,-139.630237
50.520000,52.208626,-139.726698
50.530000,52.164761,-139.790807
50.540000,52.170609,-139.777960
50.550000,52.206432,-139.784744
50.560000,52.234211,-139.833759
50.570000,52.276615,-139.839780
50.580000,52.223976,-139.802086
50.590000,52.139904,-139.817943
50.600000,52.123817,-139.920425
50.610000,52.110661,-140.041054
50.620000,52.055096,-140.114152
50.630000,52.120163,-140.127721
50.640000,52.150139,-140.094563
50.650000,52.127476,-140.073448
50.660000,52.155987,-140.077985
50.670000,52.147945,-140.101347
50.680000,52.148674,-140.099100
50.690000,52.189617,-140.163930
50.700000,52.196198,-140.232492
50.710000,52.098961,-140.231008
50.720000,52.074837,-140.215150
50.730000,52.057289,-140.221213
50.740000,52.068989,-140.227234
50.750000,52.162567,-140.226471
50.760000,52.085804,-140.212903
50.770000,52.052174,-140.236265
50.780000,52.153061,-140.368173
50.790000,52.230556,-140.494823
50.800000,52.226902,-140.537054
50.810000,52.162567,-140.526496
50.820000,52.070450,-140.521196
50.830000,52.051441,-140.514412
50.840000,52.093845,-140.534001
50.850000,52.119431,-140.604894
50.860000,52.072643,-140.696818
50.870000,52.084339,-140.763938
50.880000,52.125282,-140.769196
50.890000,52.087997,-140.763938
50.900000,52.085072,-140.799342
50.910000,52.098961,-140.840810
50.920000,52.087997,-140.821221
50.930000,52.039013,-140.782000
50.940000,52.044132,-140.822705
50.950000,52.031704,-140.929766
50.960000,51.961517,-141.020206
50.970000,52.009769,-141.069941
50.980000,52.054367,-141.063920
50.990000,52.060215,-141.042084
51.000000,52.028046,-141.024743
51.010000,51.992226,-141.003627
51.020000,52.094574,-140.999854
51.030000,52.096039,-141.059426
51.040000,52.044132,-141.174755
51.050000,52.012695,-141.233522
51.060000,51.980526,-141.229748
51.070000,52.026585,-141.229027
51.080000,52.062408,-141.267442
51.090000,52.026585,-141.280247
51.100000,52.092381,-141.276516
51.110000,52.173531,-141.287794
51.120000,52.087997,-141.360172
51.130000,51.940319,-141.440817
51.140000,51.922039,-141.507895
51.150000,51.934467,-141.529010
51.160000,51.965904,-141.507174
51.170000,51.982719,-141.492079
51.180000,51.961517,-141.488306
51.190000,52.022198,-141.476985
51.200000,51.976871,-141.529773
51.210000,51.932274,-141.650360
51.220000,51.949089,-141.749873
51.230000,51.964443,-141.743089
51.240000,52.023663,-141.715190
51.250000,52.111389,-141.734058
51.260000,52.125282,-141.783794
51.270000,52.057289,-141.808683
51.280000,52.025124,-141.795835
51.290000,51.992954,-141.791341
51.300000,52.009769,-141.864439
51.310000,52.023663,-141.949622
51.320000,51.943974,-141.985068
51.330000,51.920578,-141.981295
51.340000,51.994419,-141.967727
51.350000,52.014889,-141.960942
51.360000,52.056561,-141.947374
51.370000,52.073376,-141.954158
51.380000,52.071182,-142.079282
51.390000,52.060947,-142.211953
51.400000,52.109928,-142.250367
51.410000,52.147213,-142.217210
51.420000,52.060215,-142.202879
51.430000,51.968098,-142.221747
51.440000,52.013424,-142.238326
51.450000,52.012695,-142.211953
51.460000,51.935932,-142.187827
51.470000,51.863556,-142.269235
51.480000,51.924232,-142.380791
51.490000,52.014889,-142.458426
51.500000,51.995148,-142.496883
51.510000,51.926426,-142.498367
51.520000,51.916191,-142.486325
51.530000,52.029510,-142.491583
51.540000,52.044861,-142.480304
51.550000,51.959324,-142.539071
51.560000,51.932274,-142.635575
51.570000,51.973217,-142.690610
51.580000,51.987106,-142.705662
51.590000,51.935932,-142.692857
51.600000,51.869404,-142.670258
51.610000,51.859169,-142.678526
51.620000,51.896454,-142.686073
51.630000,51.909611,-142.710962
51.640000,51.867210,-142.815734
51.650000,51.917656,-142.905410
51.660000,51.997341,-142.954425
51.670000,52.048519,-142.986819
51.680000,52.001728,-142.983046
51.690000,51.924965,-142.973251
51.700000,51.871597,-142.944631
51.710000,51.857704,-142.929536
51.720000,51.903034,-143.003398
51.730000,51.990761,-143.120253
51.740000,51.974678,-143.176773
51.750000,51.919117,-143.201662
51.760000,51.878906,-143.194878
51.770000,51.891335,-143.179783
51.780000,51.860630,-143.193351
51.790000,51.877445,-143.231808
51.800000,51.921310,-143.244613
51.810000,51.926426,-143.313217
51.820000,51.858437,-143.408957
51.830000,51.874519,-143.450425
51.840000,51.891335,-143.483582
51.850000,51.916191,-143.543112
51.860000,51.876713,-143.561217
51.870000,51.882561,-143.537091
51.880000,51.927891,-143.541628
51.890000,51.997341,-143.571775
51.900000,51.973946,-143.677309
51.910000,51.901569,-143.769996
51.920000,51.859898,-143.806206
51.930000,51.877445,-143.800185
51.940000,51.877445,-143.789628
51.950000,51.877445,-143.762491
51.960000,51.875984,-143.774533
51.970000,51.871597,-143.824269
51.980000,51.886948,-143.899657
51.990000,51.921310,-143.983355
52.000000,51.930813,-144.000654
52.010000,51.857704,-144.011212
52.020000,51.835773,-144.046659
52.030000,51.857704,-144.076042
52.040000,51.753891,-144.043648
52.050000,51.735615,-144.001417
52.060000,51.843082,-144.027790
52.070000,51.881832,-144.170256
52.080000,51.816765,-144.291648
52.090000,51.802143,-144.315010
52.100000,51.894260,-144.317258
52.110000,51.898647,-144.306700
52.120000,51.863556,-144.281090
52.130000,51.841621,-144.287874
52.140000,51.790447,-144.305216
52.150000,51.720993,-144.347404
52.160000,51.674934,-144.452939
52.170000,51.715145,-144.515522
52.180000,51.726841,-144.515522
52.190000,51.724648,-144.510222
52.200000,51.736347,-144.565257
52.210000,51.740734,-144.581836
52.220000,51.820419,-144.553937
52.230000,51.791908,-144.543379
52.240000,51.719532,-144.601425
52.250000,51.716606,-144.711496
52.260000,51.789715,-144.807236
52.270000,51.811649,-144.826825
52.280000,51.771439,-144.813257
52.290000,51.707104,-144.775563
52.300000,51.756817,-144.763521
52.310000,51.833580,-144.789895
52.320000,51.797028,-144.856209
52.330000,51.708565,-144.960259
52.340000,51.734154,-145.013005
52.350000,51.784599,-145.013768
52.360000,51.765591,-144.988879
52.370000,51.687363,-144.997190
52.380000,51.604019,-145.028821
52.390000,51.584282,-145.025047
52.400000,51.646423,-145.046162
52.410000,51.758278,-145.136645
52.420000,51.829926,-145.196175
52.430000,51.792641,-145.241416
52.440000,51.669819,-145.267026
52.450000,51.589397,-145.267026
52.460000,51.596710,-145.249684
52.470000,51.625954,-145.226321
52.480000,51.691750,-145.229332
52.490000,51.689556,-145.349198
52.500000,51.670547,-145.479579
52.510000,51.712952,-145.539914
52.520000,51.601826,-145.526346
52.530000,51.539684,-145.482632
52.540000,51.626686,-145.468300
52.550000,51.647884,-145.507478
52.560000,51.596710,-145.530841
52.570000,51.595978,-145.610002
52.580000,51.616447,-145.689885
52.590000,51.631069,-145.711000
52.600000,51.678593,-145.753231
52.610000,51.649349,-145.781130
52.620000,51.657391,-145.775067
52.630000,51.677128,-145.769809
52.640000,51.588669,-145.759252
52.650000,51.508980,-145.794698
52.660000,51.545536,-145.899470
52.670000,51.596710,-145.980878
52.680000,51.604019,-146.000467
52.690000,51.590862,-146.000467
52.700000,51.561619,-145.995930
52.710000,51.617180,-145.985373
52.720000,51.611332,-146.001951
52.730000,51.552113,-146.092434
52.740000,51.459999,-146.191905
52.750000,51.502399,-146.227352
52.760000,51.515560,-146.233372
52.770000,51.498013,-146.234136
52.780000,51.460728,-146.243930
52.790000,51.424908,-146.265809
52.800000,51.438065,-146.279377
52.810000,51.424908,-146.304223
52.820000,51.447571,-146.415779
52.830000,51.506058,-146.519066
52.840000,51.539684,-146.573338
52.850000,51.574047,-146.582370
52.860000,51.546265,-146.588433
52.870000,51.518486,-146.585380
52.880000,51.481930,-146.568802
52.890000,51.419056,-146.571812
52.900000,51.339371,-146.678110
52.910000,51.348145,-146.788902
52.920000,51.411747,-146.806244
52.930000,51.437336,-146.785891
52.940000,51.436604,-146.764055
52.950000,51.421249,-146.759518
52.960000,51.419056,-146.803996
52.970000,51.462921,-146.849958
52.980000,51.508980,-146.927636
52.990000,51.540417,-146.987929
53.000000,51.488510,-146.999971
53.010000,51.397125,-147.015065
53.020000,51.360573,-147.061791
53.030000,51.435143,-147.071585
53.040000,51.417595,-147.058017
53.050000,51.345951,-147.048986
53.060000,51.287464,-147.061791
53.070000,51.275036,-147.178646
53.080000,51.316708,-147.321111
53.090000,51.348873,-147.343711
53.100000,51.297699,-147.303769
53.110000,51.306473,-147.275107
53.120000,51.304279,-147.265312
53.130000,51.288193,-147.284138
53.140000,51.293312,-147.342184
53.150000,51.342293,-147.443224
53.160000,51.405167,-147.505765
53.170000,51.408821,-147.488423
53.180000,51.357647,-147.461287
53.190000,51.316708,-147.483929
53.200000,51.310127,-147.521580
53.210000,51.320362,-147.524633
53.220000,51.294044,-147.532138
53.230000,51.249447,-147.616557
53.240000,51.260414,-147.711534
53.250000,51.373001,-147.784674
53.260000,51.411747,-147.817831
53.270000,51.362034,-147.802016
53.280000,51.335716,-147.776364
53.290000,51.366421,-147.775643
53.300000,51.329865,-147.780901
53.310000,51.287464,-147.887919
53.320000,51.288925,-147.997227
53.330000,51.347412,-148.025890
53.340000,51.320362,-148.008548
53.350000,51.321095,-147.997991
53.360000,51.344486,-148.006301
53.370000,51.329865,-148.026653
53.380000,51.333523,-148.034158
53.390000,51.340832,-148.099751
53.400000,51.297699,-148.189471
53.410000,51.334984,-148.224875
53.420000,51.391277,-148.230896
53.430000,51.381042,-148.261042
53.440000,51.343025,-148.277663
53.450000,51.305740,-148.283684
53.460000,51.291851,-148.276137
53.470000,51.343758,-148.279147
53.480000,51.255295,-148.346988
53.490000,51.173416,-148.466854
53.500000,51.234825,-148.522610
53.510000,51.313782,-148.535458
53.520000,51.190231,-148.520363
53.530000,51.111271,-148.487969
53.540000,51.143440,-148.469101
53.550000,51.232632,-148.551273
53.560000,51.348145,-148.671859
53.570000,51.378849,-148.721637
53.580000,51.320362,-148.727658
53.590000,51.243599,-148.726132
53.600000,51.225323,-148.758568
53.610000,51.238480,-148.775147
53.620000,51.218010,-148.763063
53.630000,51.223129,-148.746484
53.640000,51.239212,-148.799273
53.650000,51.213623,-148.868597
53.660000,51.141979,-148.916086
53.670000,51.152943,-148.963574
53.680000,51.226784,-148.987700
53.690000,51.269188,-148.979432
53.700000,51.163910,-148.979432
53.710000,51.158794,-148.960564
53.720000,51.166103,-149.020857
53.730000,51.188038,-149.169385
53.740000,51.182186,-149.224379
53.750000,51.206314,-149.204790
53.760000,51.205582,-149.185201
53.770000,51.227516,-149.176169
53.780000,51.239944,-149.213100
53.790000,51.274303,-149.234215
53.800000,51.211430,-149.215347
53.810000,51.221664,-149.284714
53.820000,51.274303,-149.391733
53.830000,51.246521,-149.464110
53.840000,51.180725,-149.501804
53.850000,51.199734,-149.497267
53.860000,51.258949,-149.491246
53.870000,51.245792,-149.488236
53.880000,51.244328,-149.475389
53.890000,51.313049,-149.513083
53.900000,51.212162,-149.667632
53.910000,51.190231,-149.766382
53.920000,51.235558,-149.773887
53.930000,51.239944,-149.771640
53.940000,51.250179,-149.755061
53.950000,51.300621,-149.733946
53.960000,51.277229,-149.752814
53.970000,51.166836,-149.770156
53.980000,51.095188,-149.840244
53.990000,51.148560,-149.937468
54.000000,51.206314,-149.969904
54.010000,51.200466,-149.983472
54.020000,51.155136,-149.992503
54.030000,51.122238,-149.984956
54.040000,51.169758,-149.983472
54.050000,51.148560,-150.016629
54.060000,51.073257,-150.096512
54.070000,51.098114,-150.185468
54.080000,51.206314,-150.263866
54.090000,51.288193,-150.269123
54.100000,51.314514,-150.230709
54.110000,51.234825,-150.176436
54.120000,51.101036,-150.162868
54.130000,51.047668,-150.210357
54.140000,51.109810,-150.343027
54.150000,51.173416,-150.445509
54.160000,51.232632,-150.453819
54.170000,51.263336,-150.441778
54.180000,51.219471,-150.451572
54.190000,51.175610,-150.483203
54.200000,51.163181,-150.511866
54.210000,51.135399,-150.499061
54.220000,51.099575,-150.529207
54.230000,51.129551,-150.626431
54.240000,51.092995,-150.704830
54.250000,51.076180,-150.762876
54.260000,51.152214,-150.785475
54.270000,51.208508,-150.756855
54.280000,51.161716,-150.734213
54.290000,51.089340,-150.734213
54.300000,51.017696,-150.756092
54.310000,50.949703,-150.878205
54.320000,51.005268,-150.964871
54.330000,51.109081,-150.976955
54.340000,51.179993,-150.920393
54.350000,51.158794,-150.864636
54.360000,51.027199,-150.909114
54.370000,50.984066,-150.955840
54.380000,51.049862,-151.021433
54.390000,51.090801,-151.135236
54.400000,51.095188,-151.194045
54.410000,51.130280,-151.196292
54.420000,51.010384,-151.205323
54.430000,50.961403,-151.233223
54.440000,50.961403,-151.226439
54.450000,50.978947,-151.192518
